wavelength_nm,R,G,B,Gray
417.5,0.637908781,0.409289295,0.814273575,0.582809065
417.6,0.639847938,0.411010206,0.814818457,0.584296614
417.7,0.641787094,0.412731116,0.815363339,0.585784163
417.8,0.643726251,0.414452026,0.815908221,0.587271713
417.9,0.645665408,0.416172936,0.816453103,0.588759262
418.0,0.647604564,0.417893846,0.816997985,0.590246811
418.1,0.649543721,0.419614756,0.817542867,0.59173436
418.2,0.651482878,0.421335666,0.818087749,0.59322191
418.3,0.653475813,0.423089154,0.818637162,0.594739499
418.4,0.656083856,0.425215252,0.819238412,0.596600673
418.5,0.658691899,0.42734135,0.819839661,0.598461847
418.6,0.661299942,0.429467447,0.82044091,0.600323021
418.7,0.663907985,0.431593545,0.821042159,0.602184195
418.8,0.666516028,0.433719643,0.821643408,0.604045369
418.9,0.669124071,0.435845741,0.822244657,0.605906543
419.0,0.671732114,0.437971839,0.822845906,0.607767717
419.1,0.674340157,0.440097937,0.823447155,0.609628891
419.2,0.676356571,0.441901921,0.823956437,0.611167466
419.3,0.675920874,0.442370847,0.824084544,0.611368971
419.4,0.675485178,0.442839772,0.824212651,0.611570476
419.5,0.675049481,0.443308697,0.824340758,0.611771981
419.6,0.674613785,0.443777622,0.824468865,0.611973486
419.7,0.674178088,0.444246547,0.824596972,0.612174991
419.8,0.673742391,0.444715473,0.824725079,0.612376496
419.9,0.673306695,0.445184398,0.824853187,0.612578001
420.0,0.672870998,0.445653323,0.824981294,0.612779506
420.1,0.67352522,0.446704834,0.825247921,0.613560731
420.2,0.676624188,0.449063119,0.825825257,0.615642299
420.3,0.679723157,0.451421403,0.826402592,0.617723866
420.4,0.682822126,0.453779687,0.826979928,0.619805434
420.5,0.685921094,0.456137971,0.827557264,0.621887002
420.6,0.689020063,0.458496256,0.8281346,0.62396857
420.7,0.692119032,0.46085454,0.828711936,0.626050138
420.8,0.695218001,0.463212824,0.829289271,0.628131706
420.9,0.698316969,0.465571108,0.829866607,0.630213273
421.0,0.701265623,0.467781344,0.830557199,0.632215331
421.1,0.704008671,0.469789072,0.831402705,0.634108631
421.2,0.706751718,0.4717968,0.832248212,0.636001932
421.3,0.709494766,0.473804529,0.833093718,0.637895232
421.4,0.712237813,0.475812257,0.833939225,0.639788533
421.5,0.714980861,0.477819986,0.834784731,0.641681833
421.6,0.717723908,0.479827714,0.835630238,0.643575134
421.7,0.720466956,0.481835443,0.836475744,0.645468435
421.8,0.723210004,0.483843171,0.837321251,0.647361735
421.9,0.725321168,0.485269797,0.838118207,0.648795562
422.0,0.726885994,0.48619399,0.838873184,0.649832118
422.1,0.72845082,0.487118182,0.839628162,0.650868674
422.2,0.730015646,0.488042375,0.840383139,0.65190523
